name,domestic_gross,num_movies,avg_gross
art repola,179880271.0,1,179880271.0
art terry,24004833.0,1,24004833.0
art vega,88625922.0,1,88625922.0
art young,75530832.0,1,75530832.0
arta dobroshi,602850.0,4,150712.5
artemis pebdani,97972122.0,6,16328687.0
artemis vibria davis,2403638.0,1,2403638.0
arthi sambasivan,19006201.0,1,19006201.0
arthur adams,128152301.0,1,128152301.0
arthur anderson,29804169.0,1,29804169.0
arthur berning,228465.0,4,57116.25
arthur berwick,5078660.0,1,5078660.0
arthur bivens,3502600.0,1,3502600.0
arthur blessitt,741557.0,1,741557.0
arthur bowen,381193157.0,1,381193157.0
arthur burghardt,3098590.0,1,3098590.0
arthur cartwright,2904451.0,3,968150.3333333334
arthur conti,294100435.0,1,294100435.0
arthur costa,60477943.0,1,60477943.0
arthur darbinyan,38934842.0,1,38934842.0
arthur denberg,10019109.0,1,10019109.0
arthur dignam,49554002.0,1,49554002.0
arthur dupont,510587.0,1,510587.0
arthur eng,32599073.0,2,16299536.5
arthur epstein,33000000.0,1,33000000.0
arthur fennell,57141459.0,1,57141459.0
arthur french,10214647.0,1,10214647.0
arthur gerunda,26017685.0,1,26017685.0
arthur halligey,55991880.0,1,55991880.0
arthur harold,20669.0,1,20669.0
arthur hill,12000000.0,1,12000000.0
arthur holden,587095916.0,8,73386989.5
arthur horowitz,151101803.0,1,151101803.0
arthur igual,142319.0,2,71159.5
arthur kennedy,37495385.0,3,12498461.666666666
arthur lee,379889893.0,2,189944946.5
arthur leo,36580083.0,1,36580083.0
arthur malet,125190808.0,3,41730269.333333336
arthur max,48169156.0,1,48169156.0
arthur mazet,56575176.0,2,28287588.0
arthur mcgill,6284090.0,1,6284090.0
arthur nascarella,211877188.0,11,19261562.545454547
arthur nauzyciel,36720.0,1,36720.0
arthur nightingale,1698952.0,1,1698952.0
arthur oconnell,37333333.0,3,12444444.333333334
arthur ortiz,416144628.0,3,138714876.0
arthur pascuzzi,50255310.0,1,50255310.0
arthur redcloud,183637894.0,1,183637894.0
arthur senzy,280434153.0,3,93478051.0
arthur shields,7600000.0,1,7600000.0
arthur smith,27298285.0,1,27298285.0
arthur space,24476.0,1,24476.0
arthur taxier,68288621.0,2,34144310.5
arthur thomas,66528000.0,1,66528000.0
arthur treacher,102272145.0,1,102272145.0
arthur verret,15002.0,1,15002.0
artia emelia lockett,20537137.0,1,20537137.0
artie baxter,36580083.0,1,36580083.0
artie esposito,20706452.0,1,20706452.0
artie granfield,33832741.0,1,33832741.0
artie lange,61988093.0,4,15497023.25
artie mozzone,58697076.0,1,58697076.0
artist robinson,80270227.0,1,80270227.0
artrial clark,56117548.0,1,56117548.0
artt butler,25568251.0,2,12784125.5
artur cybulski,211163909.0,2,105581954.5
artur smolyaninov,21443494.0,1,21443494.0
arturo castro,44606549.0,8,5575818.625
arturo de cordova,17800000.0,1,17800000.0
arturo del puerto,109483945.0,3,36494648.333333336
arturo gaskins,210031325.0,1,210031325.0
arturo gastelum,18552460.0,1,18552460.0
arturo gil,10020081.0,1,10020081.0
arturo izquierdo,5510.0,1,5510.0
arturo maese bernal,50065850.0,1,50065850.0
arturo venegas,60235426.0,1,60235426.0
artyom bogucharsky,181655.0,1,181655.0
artyom trubinikov,14379113.0,1,14379113.0
arun bishnoi,11902715.0,1,11902715.0
arun greenaway,58571513.0,1,58571513.0
arun khushwah,2230000.0,1,2230000.0
arun vijay,2626284.0,1,2626284.0
arunoday singh,1309334.0,2,654667.0
arvie lowe jr,26000610.0,1,26000610.0
arvin kananian,40124.0,1,40124.0
arvo kukumagi,8620.0,1,8620.0
ary abittan,6291.0,1,6291.0
ary katz,110563075.0,2,55281537.5
arya,202581.0,1,202581.0
arya babbar,983645.0,3,327881.6666666667
arya menon,1113541.0,1,1113541.0
aryana engineer,42345531.0,1,42345531.0
arye gross,275562253.0,11,25051113.90909091
aryeh or,73257045.0,1,73257045.0
aryn wrightthompson,34700142.0,1,34700142.0
asa butterfield,269352819.0,15,17956854.6
asa jennings,433120035.0,2,216560017.5
asa sheridan,46801036.0,1,46801036.0
asaad arada,655871.0,1,655871.0
asabi rich,32880591.0,1,32880591.0
asaf benshimon,135382.0,1,135382.0
asako takasue,68814107.0,2,34407053.5
asaluke twocrow,182207973.0,1,182207973.0
asan njie,137690172.0,1,137690172.0
asante blackk,263621.0,2,131810.5
asbjorn bear riis,32698899.0,1,32698899.0
asena gunduz,4200117.0,1,4200117.0
asena keskinci,33326.0,1,33326.0
asghar allah veirdi zadeh,136025503.0,1,136025503.0
asghar khan,3042892.0,1,3042892.0
ash brannon,9420546.0,1,9420546.0
ash hodgkinson,67475791.0,1,67475791.0
ash jones,141621490.0,1,141621490.0
ash lee,54760791.0,1,54760791.0
asha banks,141143.0,1,141143.0
asha kelunni kutty,2238175.0,1,2238175.0
asha reid,187053.0,1,187053.0
ashae reagan,3502600.0,1,3502600.0
ashani roberts,54611903.0,1,54611903.0
ashanti,158925267.0,6,26487544.5
ashanti hoylekamakahi,21052030.0,1,21052030.0
ashdyn unique neal,7018188.0,1,7018188.0
asher angel,140371656.0,1,140371656.0
asher axe,35739802.0,1,35739802.0
asher bailey,140218711.0,1,140218711.0
asher bishop,41657076.0,1,41657076.0
asher blinkoff,337200202.0,2,168600101.0
asher book,22455510.0,1,22455510.0
asher glaser,17062499.0,1,17062499.0
asher mccleary,33700160.0,1,33700160.0
asher miles fallica,9427139.0,2,4713569.5
asher rowland,104028807.0,1,104028807.0
asher wallis,113721571.0,1,113721571.0
ashiesh roy,131105.0,1,131105.0
ashish chowdhry,543646.0,1,543646.0
ashish vidyarthi,1048143.0,2,524071.5
ashlea sanderson,4283255.0,1,4283255.0
ashlee heath,52543354.0,1,52543354.0
ashlee jordan pryor,59003384.0,1,59003384.0
ashlee levitch,63465522.0,1,63465522.0
ashlee lollback,33170.0,1,33170.0
ashlee temple,31841299.0,1,31841299.0
ashlee thompson,6531503.0,1,6531503.0
ashlee vingle,117144465.0,1,117144465.0
ashleigh aston moore,27067247.0,1,27067247.0
ashleigh ball,21885107.0,1,21885107.0
ashleigh closs,19288130.0,1,19288130.0
ashleigh cummings,5440449.0,6,906741.5
ashleigh geitzmann,8286741.0,1,8286741.0
ashleigh lathrop,214841770.0,2,107420885.0
ashleigh ludwig,64665672.0,1,64665672.0
ashleigh prather,45020282.0,1,45020282.0
ashleigh rains,59689605.0,1,59689605.0
ashleigh sizemore,80069458.0,1,80069458.0
ashleighlouis elliot,64665672.0,1,64665672.0
ashlen aquila,213550366.0,1,213550366.0
ashley a fondrevay,12784713.0,1,12784713.0
ashley abrams,2403638.0,1,2403638.0
ashley artus,439483296.0,3,146494432.0
ashley ashid a dixon,25326071.0,1,25326071.0
ashley aufderheide,46449196.0,3,15483065.333333334
ashley austin morris,125070033.0,1,125070033.0
ashley b howard,33832741.0,1,33832741.0
ashley bannerman,15436808.0,1,15436808.0
ashley bell,101260966.0,7,14465852.285714285
ashley benson,151340878.0,11,13758261.636363637
ashley biscette,817339.0,1,817339.0
ashley black,14856291.0,1,14856291.0
ashley boettcher,40352387.0,3,13450795.666666666
ashley bratcher,19005109.0,1,19005109.0
ashley brimfield,108621106.0,2,54310553.0
ashley byam,128516055.0,2,64258027.5
ashley c williams,2710.0,1,2710.0
ashley calloway,91387195.0,1,91387195.0
ashley carin,42885593.0,1,42885593.0
ashley charles,340911.0,1,340911.0
ashley chin,54915.0,1,54915.0
ashley clark,40299720.0,2,20149860.0
ashley clayton,45610425.0,1,45610425.0
ashley coss,35061031.0,1,35061031.0
ashley crow,12124754.0,2,6062377.0
ashley deaton,12314651.0,1,12314651.0
ashley didion,167767189.0,1,167767189.0
ashley dowds,2734080.0,3,911360.0
ashley drayton,4505.0,1,4505.0
ashley dyke,1016985.0,1,1016985.0
ashley eckstein,550364096.0,2,275182048.0
ashley edner,220901398.0,3,73633799.33333333
ashley fink,11862398.0,1,11862398.0
ashley foster,54333290.0,1,54333290.0
ashley frangipane,215288866.0,1,215288866.0
ashley gardner,55000.0,1,55000.0
ashley geanett priest,22370452.0,1,22370452.0
ashley gerasimovich,28041.0,1,28041.0
ashley gibson,8286144.0,2,4143072.0
ashley gladden,46801036.0,1,46801036.0
ashley greene,1407442777.0,26,54132414.5
ashley grenier,32241649.0,1,32241649.0
ashley hayes,113721571.0,1,113721571.0
ashley henkle,5129.0,1,5129.0
ashley hinshaw,2971349.0,7,424478.4285714286
ashley hudson,162994032.0,1,162994032.0
ashley jackson,15013650.0,1,15013650.0
ashley jensen,392524058.0,9,43613784.222222224
ashley john,67653287.0,1,67653287.0
ashley johnson,1090244227.0,7,155749175.2857143
ashley jones,64460211.0,2,32230105.5
ashley josey,106593296.0,1,106593296.0
ashley judd,1147893968.0,24,47828915.333333336
ashley kunich,31457946.0,1,31457946.0
ashley l thomas,24801212.0,1,24801212.0
ashley laliberty,12279691.0,1,12279691.0
ashley lambert,56003051.0,1,56003051.0
ashley laurence,14564000.0,1,14564000.0
ashley leconte campbell,276195767.0,4,69048941.75
ashley levin,58300287.0,1,58300287.0
ashley liao,166350594.0,1,166350594.0
ashley liu,33644788.0,1,33644788.0
ashley london,48006762.0,1,48006762.0
ashley madekwe,57770.0,1,57770.0
ashley mcguire,774059377.0,5,154811875.4
ashley mckoy,175084580.0,1,175084580.0
ashley medekwe,973018.0,1,973018.0
ashley miller,60058.0,1,60058.0
ashley monique clark,181410615.0,1,181410615.0
ashley montgomery,36805288.0,1,36805288.0
ashley moore,9496130.0,1,9496130.0
ashley morrison,32172757.0,1,32172757.0
ashley neal,104963598.0,1,104963598.0
ashley nicole sherman,25584685.0,1,25584685.0
ashley olsen,65783314.0,3,21927771.333333332
ashley padilla,2421786.0,2,1210893.0
ashley park,87187757.0,3,29062585.666666668
ashley peldon,119169470.0,3,39723156.666666664
ashley perez flanagan,12180032.0,1,12180032.0
ashley pike,46290741.0,1,46290741.0
ashley poole,2241980.0,1,2241980.0
ashley ragland,21170563.0,1,21170563.0
ashley richardson,16790139.0,1,16790139.0
ashley rickards,17329487.0,3,5776495.666666667
ashley robinson,5470235.0,1,5470235.0
ashley rose joyner,47047013.0,1,47047013.0
ashley rumph,181410615.0,1,181410615.0
ashley santos,2137037.0,2,1068518.5
ashley scott,280747790.0,7,40106827.14285714
ashley shaw,10127625.0,1,10127625.0
ashley shelton,23614.0,2,11807.0
ashley siloac,162994032.0,1,162994032.0
ashley silverman,159214420.0,1,159214420.0
ashley smock,192504768.0,2,96252384.0
ashley spillers,106948690.0,4,26737172.5
ashley springer,3474.0,2,1737.0
ashley stepteau,161197785.0,1,161197785.0
ashley taylor,39246576.0,2,19623288.0
ashley thomas,44906.0,2,22453.0
ashley tisdale,149255621.0,8,18656952.625
ashley tramonte,5083906.0,1,5083906.0
ashley uecker,54611903.0,1,54611903.0
ashley v yanez,103804407.0,1,103804407.0
ashley valenzuela,50136.0,1,50136.0
ashley walters,48229021.0,2,24114510.5
ashley warren,424760.0,1,424760.0
ashley white,209686920.0,2,104843460.0
ashley williams,44400075.0,3,14800025.0
ashley wolfe,24400.0,1,24400.0
ashley wood,144033664.0,2,72016832.0
ashley yegan,35818913.0,1,35818913.0
ashley zukerman,99203.0,4,24800.75
ashli dowling,23591043.0,1,23591043.0
ashlie atkinson,141108399.0,5,28221679.8
ashlie brillaut,42734455.0,1,42734455.0
ashlie garrett,13590514.0,1,13590514.0
ashlyn casalegno,226277068.0,1,226277068.0
ashlyn morgan williams,14448589.0,1,14448589.0
ashlyn sanchez,64506874.0,1,64506874.0
ashlynn rose,13548322.0,1,13548322.0
ashlynn ross,42930462.0,2,21465231.0
ashlynn yennie,141877.0,1,141877.0
ashok banthia,1055593.0,1,1055593.0
ashok mandanna,8106986.0,1,8106986.0
ashok pathak,33078266.0,2,16539133.0
ashok upadhyaya,424760.0,1,424760.0
ashot ghazaryan,29245.0,1,29245.0
ashraf barhom,318249700.0,6,53041616.666666664
ashraf farah,504443.0,1,504443.0
ashraf telfah,95720716.0,1,95720716.0
ashtin fortner,30127963.0,1,30127963.0
ashtin petrella,11965282.0,1,11965282.0
ashton gunning,16397335.0,1,16397335.0
ashton holmes,34436836.0,6,5739472.666666667
ashton kutcher,833494344.0,18,46305241.333333336
ashton leigh,9789368.0,3,3263122.6666666665
ashton maxwell,60619191.0,1,60619191.0
ashton mcgee,66528000.0,1,66528000.0
ashton moio,128025315.0,5,25605063.0
ashton ruiz,228004.0,1,228004.0
ashton sanders,326331739.0,8,40791467.375
ashton tyler,212077233.0,2,106038616.5
ashton woolen,80069458.0,1,80069458.0
ashton xu,47897.0,1,47897.0
ashtyn greenstein,32241649.0,1,32241649.0
ashutosh lobo gajiwala,141330703.0,1,141330703.0
ashutosh rana,4107131.0,3,1369043.6666666667
ashwani kumar,9619500.0,1,9619500.0
ashwath bhatt,1048143.0,1,1048143.0
ashwini kalsekar,27346955.0,3,9115651.666666666
asi levi,56196.0,1,56196.0
asia argento,163197461.0,10,16319746.1
asia crippa,1350.0,1,1350.0
asia de marcos,106807667.0,1,106807667.0
asia kate dillon,171016727.0,1,171016727.0
asiah epperson,161197785.0,1,161197785.0
asier etxeandia,4614596.0,3,1538198.6666666667
asier flores,4567338.0,1,4567338.0
asier macazaga,83670083.0,1,83670083.0
asier newman,13569.0,1,13569.0
asif ali,58333228.0,4,14583307.0
asim chaudhry,406152159.0,4,101538039.75
asim demirel,321011.0,1,321011.0
asin,934951.0,1,934951.0
asio highsmith,45172250.0,1,45172250.0
aska karem,8286741.0,1,8286741.0
asmara gabrielle,86103234.0,1,86103234.0
asmeret ghebremichael,44277350.0,1,44277350.0
asmundbrede eike,8905.0,1,8905.0
aspen autrey,100047830.0,1,100047830.0
aspen kennedy,29123632.0,1,29123632.0
asrani,43403.0,2,21701.5
assa sylla,60765.0,1,60765.0
assad mohamed,47467250.0,1,47467250.0
assaf cohen,749324322.0,4,187331080.5
assi cohen,266651.0,1,266651.0
assly zandry,100206256.0,1,100206256.0
assumpta serna,36459755.0,49,744076.6326530612
asta paredes,4790.0,1,4790.0
asta uziel,70958.0,1,70958.0
aston barrett jr,96893170.0,1,96893170.0
astrid bergesfrisbey,287190722.0,6,47865120.333333336
astrid veillon,69772969.0,1,69772969.0
astrid villaume,2053931.0,1,2053931.0
astrid whettnall,723593.0,1,723593.0
astro,2010613.0,1,2010613.0
asuka kurosawa,24803.0,4,6200.75
asuka shimuzu,44585453.0,1,44585453.0
asuka tovazzi,37296005.0,2,18648002.5
aswan harris,28849362.0,2,14424681.0
atanas srebrev,242333587.0,6,40388931.166666664
ateeka poole,55691208.0,1,55691208.0
atheena frizzell,86079.0,3,28693.0
athena bitzis,52957800.0,1,52957800.0
athena currey,19068240.0,1,19068240.0
athena karkanis,63496553.0,2,31748276.5
athena levesque,156082015.0,2,78041007.5
athena massey,17396.0,1,17396.0
athena strates,17156058.0,1,17156058.0
athiya shetty,84961.0,1,84961.0
athol fugard,52767889.0,1,52767889.0
atiana coonsparker,40048322.0,2,20024161.0
atif aslam,186410.0,1,186410.0
atilla pekoz,139854287.0,1,139854287.0
atilla pinke,51970690.0,1,51970690.0
atiqa odho,671442.0,1,671442.0
atkins estimond,137315082.0,3,45771694.0
atlanta de cadenet taylor,1055284.0,1,1055284.0
atlanta foresyth,12796861.0,1,12796861.0
atlanta white,61677255.0,2,30838627.5
atle antonsen,50255.0,1,50255.0
atli rafn sigurdarson,11894.0,1,11894.0
ato blanksonwood,16790139.0,2,8395069.5
ato essandoh,428002539.0,4,107000634.75
atom egoyan,7753553.0,2,3876776.5
ator tamras,25801570.0,1,25801570.0
atossa leoni,15800078.0,1,15800078.0
atsuko okatsuka,17309.0,1,17309.0
atsumi tanezaki,8110042.0,1,8110042.0
atsuro watabe,24956.0,1,24956.0
atsuto kitanobo,115637895.0,1,115637895.0
atta mohammed saleh,50824620.0,1,50824620.0
atta yaqub,2402004.0,1,2402004.0
atticus shaffer,77958198.0,2,38979099.0
attifi mohamed,61322858.0,1,61322858.0
attila arpa,253492049.0,5,50698409.8
attila bardoczy,143873345.0,2,71936672.5
attila borlan,230880.0,1,230880.0
attila fritz,1777043.0,1,1777043.0
atul k kale,35454745.0,2,17727372.5
atul kumar,342428.0,1,342428.0
atul mathur,44995.0,1,44995.0
atul tiwari,33078266.0,1,33078266.0
aubert fendy,497323.0,1,497323.0
aubree mcguire,60311495.0,1,60311495.0
aubrey dollar,88723157.0,2,44361578.5
aubrey michele katz,60311495.0,1,60311495.0
aubrey peeples,2184640.0,1,2184640.0
aubrey plaza,499498760.0,32,15609336.25
aubrey poolo,134078.0,1,134078.0
aubrey shelton,26844692.0,1,26844692.0
aubriana davis,22345542.0,1,22345542.0
aude charles,11614954.0,1,11614954.0
auden l ophuls,426829839.0,1,426829839.0
auden thornton,4719695.0,1,4719695.0
audra griffis,5700.0,1,5700.0
audra lindley,245217.0,1,245217.0
audra mcdonald,562838926.0,6,93806487.66666667
audra platz,116877597.0,1,116877597.0
audrey alison wauchope,1700680.0,1,1700680.0
audrey bennett,8237403.0,1,8237403.0
audrey d laroche,34017028.0,1,34017028.0
audrey dana,133672.0,1,133672.0
audrey fildes,35948.0,1,35948.0
audrey fleurot,13182925.0,2,6591462.5
audrey hamm,60813315.0,2,30406657.5
audrey hepburn,136870122.0,6,22811687.0
audrey hsieh,23009270.0,1,23009270.0
audrey kamp,40479370.0,1,40479370.0
audrey landers,34175000.0,1,34175000.0
audrey marie anderson,28026.0,1,28026.0
audrey meadows,17648927.0,1,17648927.0
audrey meschi,54235441.0,1,54235441.0
audrey quock,28328132.0,1,28328132.0
audrey scott,13790.0,1,13790.0
audrey smallman,92701370.0,2,46350685.0
audrey tautou,230692880.0,11,20972080.0
audrey wasilewski,474873938.0,4,118718484.5
audrey wiechman,26410771.0,1,26410771.0
audrianna lico,2403638.0,1,2403638.0
audrina patridge,11965282.0,1,11965282.0
auffer camacho,30169.0,1,30169.0
augie duke,75182.0,10,7518.2
augie issac,22537881.0,1,22537881.0
august carter,434640.0,1,434640.0
august christian kryerkrusevinkel,5860.0,1,5860.0
august diehl,180969801.0,11,16451800.090909092
august emerson,37560293.0,2,18780146.5
august fredrik,133375846.0,1,133375846.0
august g siciliano,7597898.0,1,7597898.0
august maturo,117450119.0,1,117450119.0
august neves,88246220.0,1,88246220.0
august schellenberg,94324658.0,2,47162329.0
august schmlzer,96898818.0,1,96898818.0
august winter,5456531.0,1,5456531.0
august zirner,15709.0,1,15709.0
augusta dabney,36768310.0,1,36768310.0
augusta thomas,20537137.0,1,20537137.0
augustin legrand,13090630.0,1,13090630.0
augustine frizzell,76377973.0,2,38188986.5
augusto aguilera,51024708.0,1,51024708.0
augusto dallara,26947624.0,1,26947624.0
augusto mariani,114968774.0,1,114968774.0
augusts dakteris,126643061.0,1,126643061.0
augustus oicle,177243721.0,1,177243721.0
augustus prew,60173988.0,3,20057996.0
aulii cravalho,948442999.0,8,118555374.875
aundrea gadsby,56482000.0,2,28241000.0
aundrea smith,197463.0,1,197463.0
aunjanue ellis,575489647.0,22,26158620.318181816
aunt dot,47566524.0,1,47566524.0
auntie luk,188248.0,1,188248.0
aura jensencurtis,26900336.0,1,26900336.0
aureelia e richards,62342368.0,1,62342368.0
aurelia nolin,198791.0,1,198791.0
aurelia petit,1287566.0,5,257513.2
aurelia thierree,1029274.0,2,514637.0
aurelien parentkoening,71309760.0,1,71309760.0
aurelien recoing,2605632.0,3,868544.0
aurelio dinunzio,176388483.0,2,88194241.5
aurelio font,77324422.0,1,77324422.0
aurlien gaya,40479370.0,1,40479370.0
aurora,477373578.0,1,477373578.0
aurora antonio,7885294.0,1,7885294.0
aurora browne,58607007.0,1,58607007.0
aurora draper,103046663.0,1,103046663.0
aurora florence,247568.0,1,247568.0
aurora karine,111048468.0,1,111048468.0
aurora nonasbarnes,61153526.0,1,61153526.0
aurora nossen,6670765.0,1,6670765.0
aurora papile,5842961.0,1,5842961.0
aurora perrineau,102319673.0,7,14617096.142857144
aurora quattrocchi,1063647.0,1,1063647.0
aurora richards,16565.0,1,16565.0
aurore broutin,71788.0,2,35894.0
aurore clement,10344481.0,5,2068896.2
ausanta ausanta,67264877.0,1,67264877.0
austin abrams,149017298.0,8,18627162.25
austin amelio,3428984.0,2,1714492.0
austin archer,29035702.0,2,14517851.0
austin basis,37306030.0,1,37306030.0
austin baulity,65233400.0,1,65233400.0
austin bickel,35061031.0,1,35061031.0
austin burrows,15789389.0,1,15789389.0
austin butler,623010546.0,8,77876318.25
austin crute,25242232.0,4,6310558.0
austin dennis,18340051.0,1,18340051.0
austin drage,30093107.0,1,30093107.0
austin filson,6423605.0,1,6423605.0
austin freeman,462800222.0,2,231400111.0
austin friel,6110979.0,1,6110979.0
austin haley,4402839.0,2,2201419.5
austin hebert,156725651.0,6,26120941.833333332
austin highsmith,160312215.0,3,53437405.0
austin john pool,10020081.0,1,10020081.0
austin kairis,34017028.0,1,34017028.0
austin kincaid,55011732.0,1,55011732.0
austin l sorrels,93607673.0,1,93607673.0
austin lash,55011732.0,1,55011732.0
austin leo,3424744.0,1,3424744.0
austin lyon,196080262.0,5,39216052.4
austin lysy,15160801.0,1,15160801.0
austin madison,154426697.0,1,154426697.0
austin majors,66263089.0,2,33131544.5
austin marques,52842724.0,1,52842724.0
austin mclamb,1738477.0,1,1738477.0
austin mensch,35739802.0,1,35739802.0
austin nichols,247535400.0,9,27503933.333333332
austin nwaolie,5782.0,1,5782.0
austin obiajunwa,94925514.0,2,47462757.0
austin obrien,66575494.0,2,33287747.0
austin p mckenzie,20831465.0,1,20831465.0
austin pendleton,1344849969.0,20,67242498.45
austin pool,25460475.0,1,25460475.0
austin priester,117144465.0,1,117144465.0
austin r grant,64272449.0,6,10712074.833333334
austin rising,29819114.0,1,29819114.0
austin rose,10021787.0,1,10021787.0
austin schwarz,75383563.0,1,75383563.0
austin stout,23607202.0,1,23607202.0
austin stowell,288723820.0,15,19248254.666666668
austin strugnell,38669571.0,2,19334785.5
austin swift,10439349.0,3,3479783.0
austin talynn carpenter,6460965.0,1,6460965.0
austin taylor,2716368.0,1,2716368.0
austin wayne west,35048.0,1,35048.0
austin weyant,5332621.0,1,5332621.0
austin williams,108942447.0,3,36314149.0
austin woods,1129412.0,1,1129412.0
austin zajur,106652371.0,6,17775395.166666668
austyn johnson,177503536.0,3,59167845.333333336
austyn lind myers,11803254.0,1,11803254.0
auti angel,31478.0,1,31478.0
autumn antal,49494.0,1,49494.0
autumn dial,220986813.0,8,27623351.625
autumn federici,22107.0,1,22107.0
autumn griffin,358995815.0,1,358995815.0
autumn munden,19005109.0,1,19005109.0
autumn nidalmia,271755.0,1,271755.0
autumn reeser,125070033.0,3,41690011.0
ava acres,1129696291.0,10,112969629.1
ava augustin,14856291.0,1,14856291.0
ava benavente,56003051.0,1,56003051.0
ava brennan,21903748.0,1,21903748.0
ava cantrell,67268835.0,2,33634417.5
ava capri,32259.0,2,16129.5
ava cooper,106826425.0,3,35608808.333333336
ava dean,55121623.0,1,55121623.0
ava del cielo,126227620.0,2,63113810.0
ava dewhurst,9561064.0,1,9561064.0
ava diakhaby,684075767.0,1,684075767.0
ava eisenson,12180032.0,1,12180032.0
ava eusepiharris,34194407.0,1,34194407.0
ava fabian,57387000.0,2,28693500.0
ava gardner,45921559.0,6,7653593.166666667
ava hamada,182320098.0,2,91160049.0
ava katharina maria hoeller,162192920.0,1,162192920.0
ava kolker,99761117.0,3,33253705.666666668
ava kramer,130178411.0,1,130178411.0
ava laframboise,53548586.0,1,53548586.0
ava lenet,58017783.0,1,58017783.0
ava leslie,130178411.0,1,130178411.0
ava luna floisand,56489153.0,1,56489153.0
ava may taylor,5676110.0,1,5676110.0
ava morse,23009270.0,1,23009270.0
ava penner,22395806.0,1,22395806.0
ava preston,10523.0,2,5261.5
ava russo,858373000.0,1,858373000.0
ava sambora,67544505.0,1,67544505.0
ava skuratowski,46002.0,1,46002.0
ava tartakovsky,169700110.0,1,169700110.0
ava vassileva,61153526.0,1,61153526.0
avalon morrison stone,4330720.0,1,4330720.0
avalon robbins,44338224.0,1,44338224.0
avan jogia,111486775.0,5,22297355.0
avant strangel,7743794.0,1,7743794.0
avantika,91175252.0,2,45587626.0
avantika akerkar,33096074.0,2,16548037.0
ave solvei,29035702.0,2,14517851.0
aven courtney,3400020.0,1,3400020.0
averell curtle,31739045.0,1,31739045.0
avery bederman,31885761.0,2,15942880.5
avery brooks,64927832.0,3,21642610.666666668
avery camp,113721571.0,1,113721571.0
avery edward landry,1189612.0,1,1189612.0
avery holliday,296535.0,1,296535.0
avery jones,946154.0,1,946154.0
avery moss,61186570.0,1,61186570.0
avery pascual,191996.0,1,191996.0
avery pizzuto,72110.0,1,72110.0
avery schreiber,28965000.0,2,14482500.0
avery thompson,64321890.0,1,64321890.0
avery waddell,946154.0,1,946154.0
avery wintersanthony,15998.0,1,15998.0
avi boyko,5664763.0,1,5664763.0
avi kaplan,184296230.0,1,184296230.0
avi lake,58872.0,1,58872.0
avi phillips,1239692.0,1,1239692.0
avi rothman,46801036.0,2,23400518.0
avi setton,292102.0,1,292102.0
avi shnaidman,36190.0,1,36190.0
aviel ayoung,66675762.0,2,33337881.0
avigial harari,134962.0,1,134962.0
avijit dutt,33078266.0,1,33078266.0
avika gor,342428.0,1,342428.0
avin shah,43482270.0,1,43482270.0
avishag kahalani,36190.0,1,36190.0
avismarie barnes,3818664.0,1,3818664.0
aviv elkabeth,56196.0,1,56196.0
aviva,121463226.0,1,121463226.0
aviva ger,56196.0,1,56196.0
avraham aviv alush,57386418.0,1,57386418.0
avrahram selektar,988150.0,1,988150.0
avril lavigne,155019340.0,1,155019340.0
avsel iscan,321011.0,1,321011.0
avshalom pollak,52702.0,1,52702.0
avu barazono,351558.0,1,351558.0
avye leventis,137690172.0,1,137690172.0
awaovieyi agie,118126839.0,2,59063419.5
awele makeba,31841299.0,1,31841299.0
awhimai fraser,426189996.0,1,426189996.0
awkwafina,1943527372.0,25,77741094.88
awuese awunde,5782.0,1,5782.0
axel alba,94514402.0,1,94514402.0
axel anderson,3489.0,1,3489.0
axel dench,380270577.0,1,380270577.0
axel keravec,30697999.0,1,30697999.0
axel landivar,7002261.0,1,7002261.0
axel mansilla,44307193.0,1,44307193.0
axel milberg,776642.0,2,388321.0
axel neumann,51396781.0,1,51396781.0
axel nu,173956935.0,1,173956935.0
axel sichrovsky,29171.0,1,29171.0
axel strbye,2053931.0,1,2053931.0
axelle abbadie,455026.0,1,455026.0
axelle laffont,29086.0,1,29086.0
aya cash,16188006.0,7,2312572.285714286
aya hisakawa,30376755.0,1,30376755.0
aya koren,266651.0,1,266651.0
ayabonga mtekeli,126181630.0,1,126181630.0
ayabulela stevens,37491364.0,1,37491364.0
ayaka kotake,34302837.0,1,34302837.0
ayako ayako,53458319.0,1,53458319.0
ayako fujitani,242493.0,3,80831.0
ayako masagaki,34302837.0,1,34302837.0
ayala meir,747092.0,1,747092.0
ayame misaki,258794.0,1,258794.0
ayana maceida mcdonald,73257045.0,1,73257045.0
ayana mingo,32880591.0,1,32880591.0
ayanda makayi,107953.0,1,107953.0
ayane sakura,12296560.0,2,6148280.0
ayanna berkshire,211298699.0,4,52824674.75
ayantu usman,8286741.0,1,8286741.0
ayberk peckan,1010984.0,2,505492.0
ayda field,8712855.0,2,4356427.5
aydan topacio,83140306.0,1,83140306.0
ayden mayeri,3626457.0,5,725291.4
ayden rivera,72541501.0,1,72541501.0
ayden soria,162790990.0,1,162790990.0
aye hasegawa,180851.0,1,180851.0
ayed fadel,12795.0,1,12795.0
ayelet zurer,523128802.0,9,58125422.44444445
ayesha dharker,310676740.0,1,310676740.0
ayesha ngaujah,21170563.0,1,21170563.0
ayesha parveen,342428.0,1,342428.0
ayesha raza,351840.0,2,175920.0
